Work Item Type,Title,Assigned To,Created By,Priority,State,Created Date,Changed Date,Description
Bug,"(SP:24):Customer Definition Add & Edit Screen, The Name of Fields in Legal Tab Should Be Handled.",mohamed Nabil,Yassmin,2,Code review,2025-03-03T00:07:00.000Z,2025-03-05T12:05:00.000Z,"### Description
No description available.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4284)

### Attachments
No Attachments"
Bug,(SP24): Print Button Generates Empty Print View Without Informative Message,Maha.muhammed,Mohamed Said,2,To Do,2025-03-02T16:05:00.000Z,2025-03-02T16:06:00.000Z,"### Description
__Title:*
Print Button Generates Blank Print View When No Filters Are Applied
__Description:*
On the _Payment Reconciliation Report_ screen, when the user clicks the _Print_ button without applying any filters or selecting a customer, the system _generates an empty print preview_ instead of displaying a proper validation message. This can mislead users into thinking there is an issue with the report.
__Preconditions:*
_ The user is logged into the ERP system with access to the _Payment Reconciliation Report* module.
__Steps to Reproduce:*
- Navigate to _Finance Module ? Reports ? Payment Reconciliation Report_.
- Do _not_ apply any filters or select a customer.
- Click the _Print_ button.
- Observe that an _empty print preview_ is generated with no data.
__Expected Result:*
_ If no filters are applied and no data is available, the system should display an _informative message*, such as:
_""No data available for printing. Please apply filters and try again.""_
_ The Print button should be _disabled* until valid data is available for printing.
__Actual Result:*
_ The system _generates an empty print preview* with no warning or validation message.
__Suggested Fix:*
_ Implement a _validation check* before generating the print view.
_ Display a _clear message* when no data is available.
_ Disable the _Print button* until at least one filter is applied or relevant data is retrieved.
__Severity:*
?? _Medium_ ? This issue affects user experience and may cause confusion, leading to unnecessary troubleshooting.

### Environment
[semob83188@maonyn.com|mailto:semob83188@maonyn.com]
e01144778899A$*
[https://ibrahimmohamed.microtecdev.com:2050/erp/|https://ibrahimmohamed.microtecdev.com:2050/erp/]

Operating System: Windows 11
Browser: Chrome, Edge

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4282)

### Attachments
No Attachments"
Bug,(Sp24): Duplicate Print Buttons in Payment Reconciliation Report,Abanoub.Nabil,Mohamed Said,3,Testing,2025-03-02T16:01:00.000Z,2025-03-09T15:46:00.000Z,"### Description
__Title:*
Duplicate Print Buttons in Payment Reconciliation Report Perform the Same Action
__Description:*
On the _Payment Reconciliation Report_ screen, there are _two Print buttons_, both of which _navigate to the same print function_ and execute the same action. This redundancy creates confusion for users and leads to unnecessary UI clutter.
__Preconditions:*
_ The user is logged into the ERP system with access to the _Payment Reconciliation Report* module.
__Steps to Reproduce:*
- Navigate to _Finance Module ? Reports ? Payment Reconciliation Report_.
- Observe that there are _two Print buttons_ on the screen.
- Click the first _Print_ button and note that it generates the reconciliation report print preview.
- Click the second _Print_ button and observe that it performs the _exact same action_ as the first one.
__Expected Result:*
_ There should be _only one Print button* to avoid redundancy.
_ If multiple print options are needed (e.g., _detailed vs. summary reports_), they should be _clearly labeled* to indicate their function.
__Actual Result:*
_ There are _two identical Print buttons_, both triggering the _same print action*.
_ This creates _UI confusion_ and _unnecessary duplication*.
__Suggested Fix:*
_ Remove the _duplicate Print button*.
_ If different print functionalities are needed, label them clearly (e.g., _Print Detailed Report_ vs. _Print Summary Report*).
* Conduct a UI review to ensure no similar redundancies exist in other modules.
__Severity:*
?? _Medium_ ? While this issue does not impact functionality, it leads to UI confusion and unnecessary redundancy.

### Environment
[semob83188@maonyn.com|mailto:semob83188@maonyn.com]
e01144778899A$*
[https://ibrahimmohamed.microtecdev.com:2050/erp/|https://ibrahimmohamed.microtecdev.com:2050/erp/]

Operating System: Windows 11
Browser: Chrome, Edge

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4280)

### Attachments
No Attachments"
Bug,"(SP:24):Journal Entry Edit Screen, The User Should be Able To Open & View The Attached Photo.",mohamed Nabil,Yassmin,2,To Do,2025-03-02T15:58:00.000Z,2025-03-04T16:37:00.000Z,"### Description
No description available.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4279)

### Attachments
No Attachments"
Bug,"(SP:24): Journal Entry Edit Screen, The Journal Status of Unposted Journal Entry Should be ""Un Posted"" Not ""Saved""",Mohamed Fathy,Yassmin,2,To Do,2025-03-02T15:53:00.000Z,2025-03-02T15:54:00.000Z,"### Description
No description available.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4278)

### Attachments
No Attachments"
Bug,(SP24): Payment Reconciliation Report Does Not Display Reconciled Invoices for Selected Customer,Mohamed Fathy,Mohamed Said,4,To Do,2025-03-02T15:51:00.000Z,2025-03-03T14:21:00.000Z,"### Description
__Payment Reconciliation Report Does Not Display Reconciled Invoices for Selected Customer*
__Title:*
Payment Reconciliation Report Fails to Display Reconciled Invoices and Shows Incorrect Invoice List
__Description:*
On the _Payment Reconciliation Report_ screen, when a user selects a customer, the report _does not display_ the invoices that have been _successfully reconciled_. Instead, the _Select Invoice_ dropdown incorrectly shows _only non-reconciled invoices_, preventing users from accessing reconciliation details. This issue affects financial reporting accuracy and reconciliation tracking.
__Preconditions:*
_ The user is logged into the ERP system with access to the _Payment Reconciliation Report* module.
* At least one invoice has been successfully reconciled for the selected customer.
__Steps to Reproduce:*
- Navigate to _Finance Module ? Reports ? Payment Reconciliation Report_.
- Select a _customer_ who has reconciled invoices.
- Open the _Select Invoice_ dropdown.
- Observe that the dropdown _only lists non-reconciled invoices_ instead of displaying reconciled ones.
- Attempt to generate a reconciliation report and notice that _no data appears_ for reconciled invoices.
__Expected Result:*
_ The _Select Invoice_ dropdown should display _both fully and partially reconciled invoices* for the selected customer.
_ The report should correctly show _reconciliation details_, including _invoice status, reconciled amount, and remaining balance*.
__Actual Result:*
_ The dropdown incorrectly lists only _non-reconciled invoices*, preventing users from selecting reconciled invoices.
_ The report does not show _any data* for reconciled invoices.
__Suggested Fix:*
_ Modify the query logic to _include reconciled invoices_ in the _Select Invoice* dropdown.
_ Ensure that the _report correctly fetches and displays* reconciliation details.
_ Validate that the system retrieves _both fully and partially reconciled invoices* for the selected customer.
__Severity:*
?? _High_ ? This issue impacts financial reporting and reconciliation tracking, leading to incorrect financial records.

### Environment
[semob83188@maonyn.com|mailto:semob83188@maonyn.com]
e01144778899A$*
[https://ibrahimmohamed.microtecdev.com:2050/erp/|https://ibrahimmohamed.microtecdev.com:2050/erp/]

Operating System: Windows 11
Browser: Chrome, Edge

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4277)

### Attachments
No Attachments"
Bug,"(SP:24):Treasury Definition Add Screen, Clicking The Save Button More Than Once, Leads To Save The Same Treasury More Than Once.",mohamed Nabil,Yassmin,2,Code review,2025-03-02T15:43:00.000Z,2025-03-05T12:37:00.000Z,"### Description
No description available.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4275)

### Attachments
No Attachments"
Bug,(SP:24): General Changes in All Print Out,Maha.muhammed,Yassmin,2,To Do,2025-03-02T15:29:00.000Z,2025-03-04T10:21:00.000Z,"### Description
No description available.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4274)

### Attachments
No Attachments"
Bug,"(SP:24):Payment In Add & Edit Screens, The Payment Method Should Appear Based on The Selected Bank Account Not The Selected Bank.",sandra yasser,Yassmin,2,Code review,2025-03-02T15:23:00.000Z,2025-03-04T11:36:00.000Z,"### Description
No description available.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4273)

### Attachments
No Attachments"
Bug,"(SP:24): Warehouse Edit Screen, The Warehouse Name Should be Editable.",mohamed Nabil,Yassmin,2,Code review,2025-03-02T15:16:00.000Z,2025-03-05T12:58:00.000Z,"### Description
No description available.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4272)

### Attachments
No Attachments"
Bug,"(SP:24):Chart Of Account Edit Screen, The Account Type Can be Changed When The Account Has Transaction.",Nader Moustafa,Yassmin,2,In Progress,2025-03-02T15:04:00.000Z,2025-03-04T10:29:00.000Z,"### Description
When the account has transactions and I want to change the account type,
_Expected Result:_ The Account Type Can be Changed When The Account Has Transaction.
_Actual Result:_ The account type didn?t change because it has transactions.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4271)

### Attachments
No Attachments"
Bug,"(SP:24):Fund Transfer Add Screen, Incorrect Error Message Appear When I Save The Fund Transfer.",Hager Mostafa,Yassmin,2,Code review,2025-03-02T13:18:00.000Z,2025-03-02T14:12:00.000Z,"### Description
When I send amount=1000$ and the current balance= 9900$ then click save,
_Expected Result:_ The system should save this fund transfer without error message.
_Actual Result:_ Un expected error message appear as the amount to send greater than the current balance.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4270)

### Attachments
No Attachments"
Bug,Attachment Upload Issues in journal entry,Maha.muhammed,Hossam Saad,2,To Do,2025-03-02T13:16:00.000Z,2025-03-02T13:16:00.000Z,"### Description
__Title:*
Attachment Upload is Inconsistent and Retains Previous Attachments in journal entry
__Description:*
Users face issues when uploading attachments in journal entry. Sometimes, the uploaded image does not appear, while other times it uploads successfully. Additionally, after saving an entry and start creating a new one, the previous attachment remains instead of resetting.
__Steps to Reproduce:*
- Navigate to the _Accounting Module_.
-  Transaction => Journal entry => create and upload an attachment.
- Observe that the attachment _sometimes does not appear_ after uploading.
- If the attachment appears, save the transaction.
- Start a _new transaction_ and check the attachment section.
__Actual Result:*
_ The attachment _randomly fails to appear* after uploading.
_ After saving and starting a _new transaction_, the _previous attachment is still displayed*, instead of resetting.
__Expected Result:*
_ The attachment should _always appear* after uploading successfully.
_ When starting a _new transaction_, the attachment field should be _cleared* instead of retaining the previous file.

### Environment
Not Provided

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4269)

### Attachments
No Attachments"
Bug,(Sp24): Amount Field in Add Payment In Screen Accepts Negative Numbers Without Validation,mohamed Nabil,Mohamed Said,4,Code review,2025-03-02T13:15:00.000Z,2025-03-05T12:41:00.000Z,"### Description
__Title:*
Negative Amounts Can Be Entered and Saved in Payment In Screen Without Validation
__Description:*
On the _Add Payment In_ screen, the _Amount_ field in the _Detail Section_ allows users to enter negative values. The system successfully _saves and posts_ the transaction without any validation or error message. This issue leads to severe inconsistencies in _financial calculations, reconciliation, and related module transactions_, affecting overall system accuracy.
__Preconditions:*
_ The user is logged into the ERP system with permission to create and post _Payment In* transactions.
__Steps to Reproduce:*
- Navigate to _Finance Module ? Transactions ? Add Payment In_ screen.
- In the _Detail Section_, enter a _negative amount_ (e.g., {{-1000}}).
- Click _Save_, then _Post_ the transaction.
- Observe that the system allows the transaction to be saved and posted without validation.
- Check the related financial reports, reconciliation, and transaction history to see discrepancies.
__Expected Result:*
_ The system should _not allow_ negative values in the _Amount* field.
_ If a negative value is entered, an _error message* should be displayed, preventing the user from saving or posting the transaction.
* Proper validation should be enforced to ensure only positive values are accepted.
__Actual Result:*
_ The system allows negative amounts in the _Amount* field.
* The transaction is successfully saved and posted without any validation.
_ This leads to financial calculation errors in _balancing, reconciliation, and other dependent modules*.
__Suggested Fix:*
_ Implement _validation_ to restrict negative values in the _Amount* field.
_ Display a clear _error message* when a negative value is entered.
* Prevent transactions with negative amounts from being saved or posted.
_ Conduct a _system-wide audit* to check if similar validation issues exist in other financial modules.
__Severity:*
?? _Critical_ ? This issue impacts financial accuracy, reconciliation, and balance calculations, leading to serious financial discrepancies.

### Environment
[semob83188@maonyn.com|mailto:semob83188@maonyn.com]
e01144778899A$*
[https://ibrahimmohamed.microtecdev.com:2050/erp/|https://ibrahimmohamed.microtecdev.com:2050/erp/]

Operating System: Windows 11
Browser: Chrome, Edge

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4268)

### Attachments
No Attachments"
Bug,"(SP:24): Fund Transfer Add, Edit & View Screens, The ""Send To"" Word Should be ""Receive To""",Esraa.kamel,Yassmin,2,To Do,2025-03-02T13:11:00.000Z,2025-03-04T13:30:00.000Z,"### Description
No description available.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4267)

### Attachments
No Attachments"
Bug,"(SP:24): Fund Transfer Add Screen, Missing Error Message When Post Button Doesn't Work Without Selecting Fund Transfer Contra Account.",Esraa.kamel,Yassmin,2,To Do,2025-03-02T12:29:00.000Z,2025-03-06T11:21:00.000Z,"### Description
When I click the post button without selecting the ?Fund Transfer Contra Account? from the general setting screen in finance module,
_Expected Result:_ The error message should appear as ?Failed To Post, Please Set The Fund Transfer Contra Account Form General Setting Screen?
_Actual Result:_ The error message didn?t appear.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4266)

### Attachments
No Attachments"
Bug,"(SP:24): Fund Transfer List View & View Screens, The Source Document of Payment In & Payment Out From Fund Transfer Screen Not Visible.",Esraa.kamel,Yassmin,2,Code review,2025-03-02T12:22:00.000Z,2025-03-09T09:40:00.000Z,"### Description
No description available.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4265)

### Attachments
No Attachments"
Bug,"(SP:24): Fund Transfer Screens, The Design of fund Transfer Screens Should be Improved.",Abanoub.Nabil,Yassmin,2,To Do,2025-03-02T12:16:00.000Z,2025-03-04T10:12:00.000Z,"### Description
No description available.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4264)

### Attachments
No Attachments"
Bug,"(SP:24):Fund Transfer List View & View Screens, The links of Payment In & Payment Out Should Open in New Tab.",Mohamed Fathy,Yassmin,2,To Do,2025-03-02T12:07:00.000Z,2025-03-02T12:11:00.000Z,"### Description
When I click on the payment in or payment out link,
_Expected Result:_ The related link screen should open in new tab.
_Actual Result:_ The related link screen  open in the same tab.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4263)

### Attachments
No Attachments"
Bug,"(SP:24):Fund Transfer View Screen, The Bank Account Not Visible.",Mohamed Fathy,Yassmin,2,To Do,2025-03-02T12:00:00.000Z,2025-03-09T13:48:00.000Z,"### Description
_Expected Result:_ The bank account should be visible in view screen.
_Actual Result:_ The bank account not visible in view screen.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4262)

### Attachments
No Attachments"
Bug,"(SP:24):Fund Transfer List View Screen, Missing Print Button After Posting The Fund Transfer.",Ahmed Gamal,Yassmin,2,Code review,2025-03-02T11:37:00.000Z,2025-03-03T11:53:00.000Z,"### Description
No description available.

### Environment
loginUrl:[https://intmicrotec.neat-url.com:2006/bussiness-owners/|https://intmicrotec.neat-url.com:2006/bussiness-owners/]

Email[:|mailto:mail:Sagik32046@Sablecc.Com] [yoxiso6349@fundapk.com|mailto:yoxiso6349@fundapk.com]
pass:Test@123
Subdomain: [https://testdo.microtecdev.com|https://testdo.microtecdev.com/]

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4260)

### Attachments
No Attachments"
Bug,(SP24) @General: Search Functionality Not Working in Advanced Search (Select Account Dialog) Across All ERP System Modules (Add/Edit Screens),mohamed Nabil,Mohamed Said,3,Code review,2025-03-02T11:34:00.000Z,2025-03-05T14:00:00.000Z,"### Description
__Title:*
Search Functionality Fails in the Advanced Search Dialog for Selecting an Account Across Multiple ERP Modules
__Description:*
In multiple modules of the ERP system, including _Treasury Definition, Bank Definition, Payment In, and Payment Out_, the _Advanced Search (Select Account)_ dialog does not filter results when the user enters a search term. This issue prevents users from efficiently finding and selecting an account, leading to delays and poor user experience.
__Affected Modules:*
* Treasury Definition Add/Edit
* Bank Definition Add/Edit
* Payment In Add/Edit
* Payment Out Add/Edit
__Preconditions:*
* The user is logged into the ERP system with appropriate access to the affected modules.
* The system contains existing accounts available for selection.
__Steps to Reproduce:*
- Navigate to any of the affected modules (e.g., _Treasury Definition Add/Edit_).
- Click on the _Select Account_ field to open the _Advanced Search Dialog_.
- In the search input field, type an account name or account code.
- Observe that no filtering or search results appear based on the entered query.
__Expected Result:*
* As the user types in the search field, the system should dynamically filter and display relevant account results.
_ The search should support filtering based on _account name_ or _account code*.
_ If no results match the search term, an appropriate _""No results found""* message should be displayed.
__Actual Result:*
* The search input does not trigger any filtering of the account list.
* The full list of accounts remains unchanged, even when entering a search term.
* Users are unable to efficiently locate specific accounts, leading to a poor user experience.
__Suggested Fix:*
* Ensure that the search input field triggers a request to filter the accounts dynamically.
_ Validate whether _API requests* for search functionality are being made correctly.
_ Implement _debouncing* to prevent excessive search requests.
_ Ensure that the search function considers both _account name_ and _account code*.
* Display an appropriate message when no matching results are found.
__Severity:*
_High_ ? The inability to search for accounts across multiple modules significantly impacts user workflow and system efficiency.

### Environment
[semob83188@maonyn.com|mailto:semob83188@maonyn.com]
e01144778899A$*
[https://ibrahimmohamed.microtecdev.com:2050/erp/|https://ibrahimmohamed.microtecdev.com:2050/erp/]

Operating System: Windows 11
Browser: Chrome, Edge

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4259)

### Attachments
No Attachments"
Bug,(Sp24): Search Functionality Not Working in Advanced Search (Select Account Dialog) on Bank Definition Add/Edit Screen,mohamed Nabil,Mohamed Said,3,Code review,2025-03-02T10:43:00.000Z,2025-03-05T14:00:00.000Z,"### Description
__Title:*
Search Functionality Fails in the Advanced Search Dialog for Selecting an Account in Bank Definition Add/Edit Screen
__Description:*
On the _Bank Definition Add/Edit_ screen, when the user opens the _Advanced Search (Select Account)_ dialog and enters a search term in the input field, the system does not return any filtered results. The search functionality appears to be non-responsive, making it difficult for users to efficiently find and select an account.
__Preconditions:*
_ The user is logged into the ERP system with appropriate access to the _Bank Module*.
_ The user navigates to the _Bank Definition Add/Edit* screen.
* The system has existing accounts available for selection.
__Steps to Reproduce:*
- Navigate to _Bank Module ? Bank Definition Add/Edit_ screen.
- Click on the _Select Account_ field to open the _Advanced Search Dialog_.
- In the search input field, type an account name or account code.
- Observe that no filtering or search results appear based on the entered query.
__Expected Result:*
* As the user types in the search field, the system should dynamically filter and display relevant account results.
_ The search should support filtering based on _account name_ or _account code*.
_ If no results match the search term, an appropriate _""No results found""* message should be displayed.
__Actual Result:*
* The search input does not trigger any filtering of the account list.
* The full list of accounts remains unchanged, even when entering a search term.
* Users are unable to efficiently locate specific accounts, leading to a poor user experience.
__Suggested Fix:*
* Ensure that the search input field triggers a request to filter the accounts dynamically.
_ Validate whether _API requests* for search functionality are being made correctly.
_ Implement _debouncing* to prevent excessive search requests.
_ Ensure that the search function considers both _account name_ and _account code*.
* Display an appropriate message when no matching results are found.
__Severity:*
_High_ ? Users are unable to efficiently select an account, which directly impacts their ability to complete Bank Definitions.

### Environment
[semob83188@maonyn.com|mailto:semob83188@maonyn.com]
e01144778899A$*
[https://ibrahimmohamed.microtecdev.com:2050/erp/|https://ibrahimmohamed.microtecdev.com:2050/erp/]

Operating System: Windows 11
Browser: Chrome, Edge

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4257)

### Attachments
No Attachments"
Bug,(Sp24): Search Functionality Not Working in Advanced Search (Select Account Dialog) on Treasury Definition Add/Edit Screen,Maha.muhammed,Mohamed Said,2,To Do,2025-03-02T10:12:00.000Z,2025-03-02T10:13:00.000Z,"### Description
__Title:*
Search Functionality Fails in the Advanced Search Dialog for Selecting an Account in Treasury Definition Add/Edit Screen
__Description:*
On the _Treasury Definition Add/Edit_ screen, when the user opens the _Advanced Search (Select Account)_ dialog and enters a search term in the input field, the system does not return any filtered results. The search functionality appears to be non-responsive, making it difficult for users to efficiently find and select an account.
__Preconditions:*
_ The user is logged into the ERP system with appropriate access to the _Treasury Module*.
_ The user navigates to _Treasury Definition Add/Edit* screen.
* The system has existing accounts available for selection.
__Steps to Reproduce:*
- Navigate to _Treasury Module ? Treasury Definition Add/Edit_ screen.
- Click on the Advanced Search Icon of the _Select Account_ field to open the _Advanced Search Dialog_.
- In the search input field, type an account name or account code.
- Observe that no filtering or search results appear based on the entered query.
__Expected Result:*
* As the user types in the search field, the system should dynamically filter and display relevant account results.
_ The search should support filtering based on _account name_ or _account code*.
_ If no results match the search term, an appropriate _""No results found""* message should be displayed.
__Actual Result:*
* The search input does not trigger any filtering of the account list.
* The full list of accounts remains unchanged, even when entering a search term.
* Users are unable to efficiently locate specific accounts, leading to a poor user experience.
__Suggested Fix:*
* Ensure that the search input field triggers a request to filter the accounts dynamically.
_ Validate whether _API requests* for search functionality are being made correctly.
_ Implement _debouncing* to prevent excessive search requests.
_ Ensure that the search function considers both _account name_ and _account code*.
* Display an appropriate message when no matching results are found.
__Severity:*
_High_ ? Users are unable to efficiently select an account, which directly impacts their ability to complete Treasury Definitions.

### Environment
[semob83188@maonyn.com|mailto:semob83188@maonyn.com]
e01144778899A$*
[https://ibrahimmohamed.microtecdev.com:2050/erp/|https://ibrahimmohamed.microtecdev.com:2050/erp/]

Operating System: Windows 11
Browser: Chrome, Edge

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4252)

### Attachments
No Attachments"
Bug,(SP24): Missing column filtration functionality in the Fund Transfer List View.,Ahmed Gamal,Mohamed Said,2,Code review,2025-02-27T16:46:00.000Z,2025-03-03T11:53:00.000Z,"### Description
__Title:*
Missing column filtration functionality in the Fund Transfer List View.
----
__Description:*
In the _Fund Transfer List View_, the column filtration feature is missing. Users are unable to filter the data displayed in the table by specific columns (e.g., Code, Date, Transferred Amount, From Payment Hub, To Payment Hub, etc.). This functionality is essential for users to quickly locate and analyze specific Fund Transfer records based on their criteria.
----
__Precondition:*
- The user is logged in with the necessary permissions.
- The _Fund Transfer List View_ is accessible.
- Multiple Fund Transfer records exist in the system.
----
__Steps to Reproduce:*
- Navigate to _Finance Module > Transaction Submenu > Fund Transfer_.
- Observe the table displaying Fund Transfer records.
- Observe the Top Screen above the Table.
----
__Expected Result:*
* The system should provide column filtration functionality, allowing users to filter the data by specific columns (e.g., Code, Date, Transferred Amount, From Payment Hub, To Payment Hub, etc.).
* Users should be able to apply filters (e.g., text search, date range, dropdown selection) to narrow down the displayed records.
* The filtered data should update dynamically based on the applied filters.
----
__Actual Result:*
* The column filtration functionality is missing in the Fund Transfer List View.
* Users cannot filter the data by specific columns, making it difficult to locate and analyze specific records.

### Environment
[semob83188@maonyn.com|mailto:semob83188@maonyn.com]
e01144778899A$*
[https://ibrahimmohamed.microtecdev.com:2050/erp/|https://ibrahimmohamed.microtecdev.com:2050/erp/]

Operating System: Windows 11
Browser: Chrome, Edge

### Original Issue
[View in Jira](https://microtec.atlassian.net/browse/ME-4248)

### Attachments
No Attachments"
