Work Item Type,Title,Assigned To,Created By,Priority,State,Created Date,Changed Date,Description
Bug,(Sp25): Treasury Statement Print Functionality Fails with 500 Server Error,Maha Muhammed,Muhammed Saeed,1,New,2025-03-11T12:02:00Z,2025-03-11T12:02:00Z,"__Title:*
Treasury Statement Print Functionality Fails ? No Report Printed & 500 Server Error
__Description:*
When the user attempts to print the _Treasury Statement_  the system fails to generate any report. Upon inspecting the _Network Log (Developer Tools ? Network Tab)_  the print API request returns a _500 Internal Server Error_  indicating a backend failure. This issue prevents users from retrieving Treasury Statement reports  impacting financial operations.
__Preconditions:*
* The user is logged into the ERP system with the required permissions.
* There are treasury transactions available for the selected date range.
__Steps to Reproduce:*
- Navigate to _Finance Module ? Reports ? Treasury Statement_.
- Fill in all the _required fields_ with valid data.
- Click the _View_ button to generate the report.
- Click the _Print_ button.
- Observe that _no report is printed_.
- Open _Developer Tools (F12) ? Network Tab_.
- Notice that the _print API request returns a 500 Internal Server Error_.
__Expected Result:*
_ The system should successfully generate and display the _Treasury Statement print preview*.
_ The API request should return a _valid response* with the report data.
_ No _server errors (500)* should occur.
__Actual Result:*
_ The _Treasury Statement is not printed*.
_ The _print API request fails with a 500 Internal Server Error*.
_ The system does not provide _any error message or feedback* to the user.
__Suggested Fix:*
_ Investigate and _fix the backend issue* causing the 500 error.
_ Check if the API is receiving _correct request parameters*.
_ Implement _error handling* to show a meaningful message instead of failing silently.
* Ensure the print API properly processes Treasury Statement data.
__Severity:*
?? _Critical_ ? The issue _completely blocks_ users from printing the Treasury Statement  impacting financial reporting."
Bug,(Sp25): Print Button Triggers 400 Error in Network Log but Successfully Downloads Report,Maha Muhammed,Muhammed Saeed,2,New,2025-03-11T11:53:00Z,2025-03-11T11:53:00Z,"__Title:*
Print Button Generates 400 Status Code Error in Network Log  but Report Downloads Successfully
__Description:*
When the user fills in all the required fields with _valid data_  clicks the _View_ button to generate the report  and then clicks the _Print_ button  the system successfully downloads the report. However  inspecting the _Network Log (Developer Tools ? Network Tab)_ reveals a _400 Bad Request_ error for the print API request. This issue suggests that while the report is being generated and downloaded  there is an incorrect or unnecessary request that results in an error.
__Preconditions:*
* The user is logged into the ERP system with the necessary permissions.
_ The _required fields* for report generation are correctly filled.
_ The _View* button is clicked to generate the report.
__Steps to Reproduce:*
- Navigate to the relevant _reporting screen_.
- Fill in all required fields with _valid_ input.
- Click the _View_ button to generate the report.
- Once the report is displayed  click the _Print_ button.
- Observe the _report successfully downloading_.
- Open _Developer Tools (F12) ? Network Tab_.
- Notice that a _400 Bad Request_ error appears in the network log for the print request.
__Expected Result:*
_ The _Print_ button should trigger a _valid API request* without errors.
_ No _400 Bad Request* error should appear in the network log.
_ The report should _download successfully* without unnecessary failed requests.
__Actual Result:*
_ The report _successfully downloads_  but a _400 Bad Request* error appears in the network log.
_ This may indicate _an incorrect API request being made*  possibly with missing or invalid parameters.
__Suggested Fix:*
_ Investigate why an _invalid API request* is being made when clicking the Print button.
* Ensure the request parameters are correctly formatted before sending the print API request.
* Prevent unnecessary or duplicate API calls that may lead to errors.
_ Implement error handling to _log and ignore failed requests* if they do not impact functionality.
__Severity:*
?? _Medium_ ? The report successfully downloads  but the error may indicate _underlying issues_ that could cause future failures."
Bug,(SP25): Payment Out Print Action Fails Due to 404 API Error,Maha Muhammed,Muhammed Saeed,2,New,2025-03-11T02:16:00Z,2025-03-11T02:16:00Z,"__Title:*
Payment Out Print Action Fails ? API Returns 404 Not Found
__Description:*
When users attempt to print a _Payment Out_ transaction from the _Payment Out List View_  the system does not respond  and no action is performed. Upon investigation in the browser _Developer Tools (Network Tab)_  the API request for printing returns a _404 Not Found_ error  indicating a broken API endpoint or incorrect URL mapping.
__Preconditions:*
* The user is logged into the ERP system with the necessary permissions.
_ There are existing _Payment Out* transactions in the list view.
__Steps to Reproduce:*
- Navigate to _Finance Module ? Transactions ? Payment Out List View_.
- Select an existing _Payment Out_ transaction.
- Click the _Print_ action button.
- Observe that _no print preview or action is triggered_.
- Open the _Developer Tools (F12) ? Network Tab_ and review the print API request.
- Notice that the request _returns a 404 Not Found_ error.
__Expected Result:*
_ The system should successfully generate a _print preview_ for the selected _Payment Out* transaction.
* The API request should return a valid response with the formatted print data.
_ If the API endpoint is missing or incorrect  the system should display a _meaningful error message* instead of failing silently.
__Actual Result:*
_ Clicking the _Print* button does nothing.
_ The API request fails with a _404 Not Found* error.
* No feedback or error message is displayed to the user.
__Suggested Fix:*
_ _Verify and correct* the API endpoint used for printing Payment Out transactions.
_ Ensure that the _correct URL* is mapped in the backend API.
_ Implement _error handling* to inform the user when the print action fails.
* Add logging to capture and report failed API requests for debugging purposes.
__Severity:*
?? _Critical_ ? This issue prevents users from printing Payment Out transactions  which may impact financial operations and reporting."
Bug,(SP25):  Failure to Generate Statement of Financial Position Due to 400 Status Code API Error,Maha Muhammed,Muhammed Saeed,2,New,2025-03-11T02:05:00Z,2025-03-11T02:05:00Z,"__Title:*
Statement of Financial Position Fails to Generate Due to API Request Error (400 Status Code)
__Description:*
When users attempt to generate the _Statement of Financial Position_ report  the system fails to display the report due to an API request failure. The _network logs show a 400 status code error_  indicating an issue with the request parameters. As a result  the report cannot be viewed or printed.
__Preconditions:*
_ The user is logged into the ERP system with access to the _Statement of Financial Position Report* module.
_ A valid _financial period* exists.
* The user enters valid filter criteria (e.g.  date range  account selection).
__Steps to Reproduce:*
- Navigate to _Finance Module ? Reports ? Statement of Financial Position_.
- Input valid _Information for all the Required Fields_
- Click the _View_ button to generate the report.
- Click _Print_ Button
- Observe that the report does not load.
- Open the browser _Developer Tools (F12) ? Network Tab_ and check the API request.
- Observe that the API request _fails with a 400 status code error_.
__Expected Result:*
_ The system should successfully generate and display the _Statement of Financial Position* based on the selected filters.
* The API request should be properly structured and return valid report data.
_ If an error occurs  an _informative message* should be displayed to the user.
__Actual Result:*
_ The _Statement of Financial Position report does not load*.
_ The _API request fails with a 400 status code error*.
_ No _user-friendly error message* is displayed  making it difficult for users to understand the issue.
__Suggested Fix:*
_ Investigate and _correct the request parameters* sent to the API to prevent 400 errors.
_ Implement _validation checks* on the frontend before making the API request.
* Ensure that the API endpoint is correctly configured to handle the request.
_ Display an _informative error message* when the API request fails.
__Severity:*
?? _Critical_ ? This issue prevents users from generating essential financial reports  impacting financial analysis and business operations."
Bug,(SP25): Failure to Generate Income Statement Due to 400 Status Code API Error,Maha Muhammed,Muhammed Saeed,2,New,2025-03-11T02:03:00Z,2025-03-11T02:03:00Z,"__Title:*
Income Statement Fails to Generate Due to API Request Error (400 Status Code)
__Description:*
When users attempt to generate the _Income Statement_ report  the system fails to display the report due to an API request failure. The _network logs show a 400 status code error_  indicating an issue with the request parameters. As a result  the report cannot be viewed or printed.
__Preconditions:*
_ The user is logged into the ERP system with access to the _Income Statement Report* module.
_ A valid _financial period* exists.
* The user enters valid filter criteria (e.g.  date range  account selection).
__Steps to Reproduce:*
- Navigate to _Accounting App? Reports ? Income Statement_.
- Input valid _Information in all the required fields_
- Click the _View_ button to generate the report.
- Click _Print_ Button
- Observe that the report does not load.
- Open the browser _Developer Tools (F12) ? Network Tab_ and check the API request.
- Observe that the API request _fails with a 400 status code error_.
__Expected Result:*
_ The system should successfully generate and display the _Income Statement* based on the selected filters.
* The API request should be properly structured and return valid report data.
_ If an error occurs  an _informative message* should be displayed to the user.
__Actual Result:*
_ The _Income Statement report is downloaded but without any Information*.
_ The _API request fails with a 400 status code error*.
_ No _user-friendly error message* is displayed  making it difficult for users to understand the issue.
__Suggested Fix:*
_ Investigate and _correct the request parameters* sent to the API to prevent 400 errors.
_ Implement _validation checks* on the frontend before making the API request.
* Ensure that the API endpoint is correctly configured to handle the request.
_ Display an _informative error message* when the API request fails.
__Severity:*
?? _Critical_ ? This issue prevents users from generating financial reports  impacting decision-making and financial analysis."
Bug,(Sp25):Failure to Generate Account Statement Report Due to Incorrect API Request URL,Maha Muhammed,Muhammed Saeed,1,New,2025-03-11T01:52:00Z,2025-03-11T01:52:00Z,"__Title:*
Account Statement Report Fails to Generate Due to Incorrect API Request URL
__Description:*
When users attempt to generate and print the _Account Statement Report_  the system fails to display the report. Upon investigation  it was found that the _API request responsible for fetching the report data has an incorrect URL_  causing a _failed request_. As a result  users are unable to generate or print the account statement.
__Preconditions:*
_ The user is logged into the ERP system with access to the _Account Statement Report* module.
_ A valid _financial period* exists.
* The user enters valid filter criteria (e.g.  account selection  date range).
__Steps to Reproduce:*
- Navigate to _Accounting App ? Reports ? Account Statement Report_.
- Input valid _From Date_ and _To Date_ within the financial period.
- Select an account from the dropdown.
- Click the _View_ button to generate the report.
- Click the _Print_ button to print the report.
- Open the browser _Developer Tools (F12) ? Network Tab_ and check the API request details.
- Observe that the API request _fails_ due to an incorrect URL.
__Expected Result:*
_ The system should generate and display the _Account Statement Report* based on the selected filters.
_ The _Print_ button should trigger a _successful API request* with the correct URL.
_ If the API request fails  the system should display an _informative error message* instead of failing silently.
__Actual Result:*
_ The _API request fails* due to an incorrect URL.
_ The _report does not load* and remains empty.
_ No _error message* is displayed to the user  making the issue unclear.
__Suggested Fix:*
_ _Correct the API request URL* in the backend to ensure it matches the expected endpoint.
_ Implement _error handling* to display an informative message when the API request fails.
_ Ensure _proper testing* of API requests before deployment to avoid similar issues.
_ Verify if other _financial reports* using API calls also have incorrect URLs.
__Severity:*
?? _Critical_ ? Users are unable to generate or print account statement reports  affecting financial reporting and auditing."
Bug,(SP25): Cost Center Report Generates Empty Print Reports Due to API Failure,Maha Muhammed,Muhammed Saeed,1,New,2025-03-11T01:41:00Z,2025-03-11T01:41:00Z,"__Title:*
Cost Center Report Fails to Generate Data Due to API Request Error
__Description:*
When users attempt to generate the _Cost Center Report_ by providing a valid _From Date_ and _To Date_  the report screen returns an _empty report_. Upon investigating network logs  it was found that the API request responsible for fetching report data _fails_ due to an issue with the query parameters. The _""From Date"" parameter in the API request is incorrect_  causing a backend error. Additionally  an error is displayed in the browser console.
__Preconditions:*
_ The user is logged into the ERP system with access to the _Cost Center Report* module.
_ A valid _financial period* exists.
_ The user enters valid _From Date_ and _To Date* values.
__Steps to Reproduce:*
- Navigate to _Accounting App ? Reports ? Cost Center Report_.
- Input a valid _From Date_ and _To Date_ within the financial period.
- Open the browser _Developer Tools (F12) ? Network Tab_  and check the API request.
- Click the _View_ button to generate the report.
- click _Print_ Button
- Observe that the report screen is _empty_ with no data.
- Observe that the API request _fails_  and the _From Date parameter_ is incorrect.
- Open the _Console Tab_ and check for errors.
__Expected Result:*
_ The report should fetch and display the correct cost center data based on the _From Date_ and _To Date* provided.
_ The API request should be _successfully executed* with correctly formatted query parameters.
_ If the API fails  an _informative error message* should be displayed instead of an empty report.
__Actual Result:*
_ The Print report _displays no data*  even when valid dates are provided.
_ The API request _fails_ due to an issue with the _From Date query parameter*.
* An error is logged in the browser console.
__Suggested Fix:*
_ Fix the _From Date query parameter formatting issue* in the API request.
_ Implement _error handling* to display an informative message when the API request fails.
_ Validate the _API response* and ensure proper data mapping before rendering the report.
* Test other date-based reports to verify if similar API request issues exist.
__Severity:*
?? _Critical_ ? This issue prevents users from generating essential cost center reports  impacting financial analysis and decision-making."
Bug,(SP25): Trial Balance Print Button Not Working,Maha Muhammed,Muhammed Saeed,2,New,2025-03-11T01:33:00Z,2025-03-11T01:33:00Z,"__Title:*
Trial Balance Print Button Does Not Function After Viewing the Report
__Description:*
On the _Trial Balance Report_ screen  after the user _inputs valid ""From"" and ""To"" dates_ within the financial period and clicks the _View_ button  the report is correctly displayed. However  when the user clicks the _Print_ button  _no action occurs_?the print preview does not open  and no error message is shown.
__Preconditions:*
_ The user is logged into the ERP system with access to the _Trial Balance Report* module.
_ A valid _financial period* exists.
* The user enters a valid date range within the financial period.
__Steps to Reproduce:*
- Navigate to _Accounting App ? Reports ? Trial Balance_.
- Input a valid _From Date_ and _To Date_ within the financial period.
- Click the _View_ button to generate the trial balance report.
- Click the _Print_ button.
- Observe that _nothing happens_?the print preview does not open.
- Choose accounts have balance
- Click the _View_ button to generate the trial balance report.
- Click the _Print_ button.
- Observe that _nothing happens_?the print preview does not open.
__Expected Result:*
_ Clicking the _Print_ button should open the print preview for the _Trial Balance Report*.
_ If an issue prevents printing  the system should display an _informative error message* instead of failing silently.
__Actual Result:*
_ Clicking the _Print_ button does _not trigger any action*.
* No error message is displayed  making it unclear whether the issue is due to a system error or missing data."
Bug,Stock Transfer Al4ed with Same Warehouse in From and To Fields,Muhammed Hammad,Tasneem Fathy,2,New,2025-03-09T16:13:00Z,2025-03-09T16:13:00Z,"_Description:_
When creating a stock transfer  selecting the same warehouse in both the ""From"" and ""To"" fields should trigger an error message. However  the system allows the process to be saved successfully.
_Steps to Reproduce:_
_ Navigate to the _Stock Transfer* screen.
_ Click on _Create New Stock Transfer*.
_ Select the same warehouse in both the _From_ and _To* fields.
_ Click on _Save*.
_Expected Result:_
An error message should appear indicating that the _From_ and _To_ warehouses must be different.
_Actual Result:_
The system allows the process to be saved successfully without any validation error."
Bug,Stock Transfer Bugs,Maha Muhammed,Tasneem Fathy,2,New,2025-03-09T16:08:00Z,2025-03-09T16:08:00Z,
Bug,(SP:24):Sales Invoice Add & Edit Screens  Missing The Validation of Deleting Item In Sales Invoice (Deleting Item Line Not Working),Mohamed Fathy,Yassmin,2,New,2025-03-09T14:47:00Z,2025-03-09T14:47:00Z,"When I delete the item  delete line is not working properly cause it is not calling the back-end API.
_Expected Result:_ The Popup window should appear to the user to ask if he already want to delete this item.
_Actual Result:_ The Popup window doesn?t appear."
